"","location","price","mdy","timestamp","last4ccnum","H","loyaltynum"
"1234","Jack's Magical Beans",19.11,2014-01-17,2014-01-17 12:00:00,9241,"12","L3288"
"1235","Jack's Magical Beans",19.54,2014-01-15,2014-01-15 12:00:00,2463,"12","L6886"
"1236","Jack's Magical Beans",19.61,2014-01-07,2014-01-07 12:00:00,8156,"12","L5224"
"1237","Jack's Magical Beans",23.68,2014-01-07,2014-01-07 12:00:00,6899,"12",NA
"1238","Jack's Magical Beans",27.84,2014-01-06,2014-01-06 12:00:00,8156,"12",NA
"1239","Jack's Magical Beans",31.25,2014-01-08,2014-01-08 12:00:00,2463,"12",NA
"1240","Jack's Magical Beans",37.43,2014-01-09,2014-01-09 12:00:00,2463,"12",NA
"1241","Jack's Magical Beans",63.36,2014-01-14,2014-01-14 12:00:00,9241,"12",NA
"1242","Jack's Magical Beans",69.84,2014-01-07,2014-01-07 12:00:00,2463,"12",NA
"1243","Jack's Magical Beans",84.06,2014-01-15,2014-01-15 12:00:00,8156,"12",NA
"1244","Jack's Magical Beans",95.7,2014-01-14,2014-01-14 12:00:00,8156,"12",NA
"1245","Kalami Kafenion",8.64,2014-01-06,2014-01-06 13:28:00,5407,"13","L4034"
"1246","Kalami Kafenion",8.86,2014-01-16,2014-01-16 13:49:00,7384,"13","L3800"
"1247","Kalami Kafenion",9.27,2014-01-16,2014-01-16 13:45:00,8202,"13","L2343"
"1248","Kalami Kafenion",10.48,2014-01-18,NA,NA,NA,"L1485"
"1249","Kalami Kafenion",10.94,2014-01-09,2014-01-09 14:04:00,8129,"14","L8328"
"1250","Kalami Kafenion",11.14,2014-01-18,NA,NA,NA,"L3191"
"1251","Kalami Kafenion",11.64,2014-01-07,2014-01-07 13:24:00,5407,"13","L4034"
"1252","Kalami Kafenion",11.83,2014-01-16,2014-01-16 13:48:00,3492,"13","L7814"
"1253","Kalami Kafenion",13.08,2014-01-06,2014-01-06 14:00:00,7117,"14","L6417"
"1254","Kalami Kafenion",14.59,2014-01-12,2014-01-12 13:55:00,3492,"13","L7814"
"1255","Kalami Kafenion",14.77,2014-01-08,2014-01-08 13:52:00,6816,"13","L8148"
"1256","Kalami Kafenion",15.15,2014-01-14,2014-01-14 13:24:00,8332,"13","L2070"
"1257","Kalami Kafenion",15.27,2014-01-14,2014-01-14 13:51:00,1321,"13","L4149"
"1258","Kalami Kafenion",16.84,2014-01-14,NA,NA,NA,"L5777"
"1259","Kalami Kafenion",17.38,2014-01-14,2014-01-14 13:24:00,9635,"13","L3191"
"1260","Kalami Kafenion",18.06,2014-01-07,2014-01-07 13:33:00,4795,"13","L8566"
"1261","Kalami Kafenion",18.14,2014-01-09,2014-01-09 13:38:00,7384,"13","L3800"
"1262","Kalami Kafenion",18.18,2014-01-08,NA,NA,NA,"L6267"
"1263","Kalami Kafenion",19.84,2014-01-09,2014-01-09 13:56:00,4948,"13","L9406"
"1264","Kalami Kafenion",20.02,2014-01-17,2014-01-17 13:51:00,1874,"13","L4424"
"1265","Kalami Kafenion",20.33,2014-01-13,2014-01-13 13:55:00,5368,"13","L2247"
"1266","Kalami Kafenion",22.13,2014-01-06,2014-01-06 13:47:00,1321,"13",NA
"1267","Kalami Kafenion",22.14,2014-01-07,2014-01-07 13:46:00,7108,"13","L6544"
"1268","Kalami Kafenion",22.31,2014-01-06,2014-01-06 13:52:00,4434,"13","L2169"
"1269","Kalami Kafenion",22.39,2014-01-15,2014-01-15 13:08:00,8156,"13","L5224"
"1270","Kalami Kafenion",22.49,2014-01-08,2014-01-08 13:42:00,8202,"13","L2343"
"1271","Kalami Kafenion",22.83,2014-01-07,2014-01-07 13:45:00,1877,"13","L3014"
"1272","Kalami Kafenion",23.1,2014-01-14,2014-01-14 13:42:00,3492,"13","L7814"
"1273","Kalami Kafenion",23.82,2014-01-08,2014-01-08 13:45:00,3492,"13","L7814"
"1274","Kalami Kafenion",23.86,2014-01-11,2014-01-11 19:17:00,7819,"19","L5259"
"1275","Kalami Kafenion",24.08,2014-01-08,2014-01-08 13:29:00,5921,"13","L3295"
"1276","Kalami Kafenion",24.14,2014-01-18,2014-01-18 13:58:00,1321,"13","L4149"
"1277","Kalami Kafenion",24.21,2014-01-17,2014-01-17 13:53:00,8411,"13","L6110"
"1278","Kalami Kafenion",24.3,2014-01-10,2014-01-10 13:53:00,4434,"13","L2169"
"1279","Kalami Kafenion",25.32,2014-01-17,NA,NA,NA,"L6886"
"1280","Kalami Kafenion",25.9,2014-01-07,NA,NA,NA,"L3800"
"1281","Kalami Kafenion",26.04,2014-01-12,NA,NA,NA,"L5947"
"1282","Kalami Kafenion",26.17,2014-01-15,2014-01-15 13:35:00,1874,"13","L4424"
"1283","Kalami Kafenion",26.32,2014-01-16,NA,NA,NA,"L3366"
"1284","Kalami Kafenion",27.4,2014-01-06,2014-01-06 14:15:00,8129,"14","L8328"
"1285","Kalami Kafenion",27.48,2014-01-10,2014-01-10 13:45:00,5407,"13","L4034"
"1286","Kalami Kafenion",27.65,2014-01-14,2014-01-14 13:50:00,4948,"13","L9406"
"1287","Kalami Kafenion",27.7,2014-01-17,2014-01-17 13:39:00,9405,"13",NA
"1288","Kalami Kafenion",27.73,2014-01-17,2014-01-17 13:58:00,7108,"13","L6544"
"1289","Kalami Kafenion",27.86,2014-01-15,NA,NA,NA,"L3366"
"1290","Kalami Kafenion",28.82,2014-01-15,2014-01-15 14:13:00,6901,"14","L9363"
"1291","Kalami Kafenion",30.1,2014-01-06,NA,NA,NA,"L2490"
"1292","Kalami Kafenion",30.12,2014-01-18,2014-01-18 13:19:00,5368,"13","L2247"
"1293","Kalami Kafenion",30.76,2014-01-09,NA,NA,NA,"L3366"
"1294","Kalami Kafenion",31.38,2014-01-16,NA,NA,NA,"L3191"
"1295","Kalami Kafenion",31.43,2014-01-08,2014-01-08 14:19:00,8129,"14","L8328"
"1296","Kalami Kafenion",31.96,2014-01-08,2014-01-08 13:44:00,7354,"13","L9254"
"1297","Kalami Kafenion",33.13,2014-01-14,2014-01-14 13:40:00,5407,"13","L4034"
"1298","Kalami Kafenion",34.98,2014-01-08,2014-01-08 14:15:00,7117,"14","L6417"
"1299","Kalami Kafenion",35.66,2014-01-11,2014-01-11 14:09:00,7117,"14","L6417"
"1300","Kalami Kafenion",35.69,2014-01-10,2014-01-10 13:30:00,3484,"13","L2490"
"1301","Kalami Kafenion",35.99,2014-01-09,2014-01-09 14:03:00,6691,"14","L6267"
"1302","Kalami Kafenion",37.15,2014-01-15,2014-01-15 13:36:00,8411,"13","L6110"
"1303","Kalami Kafenion",38.5,2014-01-15,2014-01-15 13:37:00,5407,"13","L4034"
"1304","Kalami Kafenion",38.91,2014-01-18,2014-01-18 13:28:00,2463,"13","L6886"
"1305","Kalami Kafenion",39.36,2014-01-11,2014-01-11 14:16:00,7108,"14","L6544"
"1306","Kalami Kafenion",39.43,2014-01-17,2014-01-17 13:38:00,5407,"13",NA
"1307","Kalami Kafenion",42.36,2014-01-18,NA,NA,NA,"L2070"
"1308","Kalami Kafenion",42.73,2014-01-18,2014-01-18 14:02:00,8202,"14","L2343"
"1309","Kalami Kafenion",45.05,2014-01-07,2014-01-07 13:24:00,1286,"13","L3288"
"1310","Kalami Kafenion",46.78,2014-01-11,2014-01-11 20:30:00,7108,"20",NA
"1311","Kalami Kafenion",47.86,2014-01-15,2014-01-15 13:45:00,6895,"13",NA
"1312","Kalami Kafenion",50.2,2014-01-11,2014-01-11 20:04:00,1286,"20","L3288"
"1313","Kalami Kafenion",53.36,2014-01-18,2014-01-18 14:17:00,6901,"14","L9363"
"1314","Kalami Kafenion",54.36,2014-01-12,2014-01-12 13:52:00,2540,"13",NA
"1315","Kalami Kafenion",70.1,2014-01-06,2014-01-06 13:19:00,3484,"13",NA
"1316","Kalami Kafenion",71.14,2014-01-18,2014-01-18 19:39:00,9635,"19",NA
"1317","Kalami Kafenion",91.38,2014-01-16,2014-01-16 13:48:00,9635,"13",NA
"1318","Kalami Kafenion",101.5,2014-01-10,2014-01-10 13:35:00,9241,"13","L3288"
"1319","Kalami Kafenion",105.32,2014-01-17,2014-01-17 13:37:00,2463,"13",NA
"1320","Kalami Kafenion",110.76,2014-01-09,2014-01-09 13:27:00,6895,"13",NA
"1321","Kalami Kafenion",140.78,2014-01-17,2014-01-17 13:16:00,7253,"13","L1682"
"1322","Katerina<U+0092>s Caf<e9>",8.01,2014-01-09,2014-01-09 14:06:00,1877,"14","L3014"
"1323","Katerina<U+0092>s Caf<e9>",8.14,2014-01-10,2014-01-10 20:09:00,8411,"20","L6110"
"1324","Katerina<U+0092>s Caf<e9>",8.14,2014-01-18,2014-01-18 19:30:00,7889,"19","L6119"
"1325","Katerina<U+0092>s Caf<e9>",8.29,2014-01-13,2014-01-13 13:40:00,1874,"13","L4424"
"1326","Katerina<U+0092>s Caf<e9>",8.53,2014-01-08,2014-01-08 13:28:00,6899,"13","L6267"
"1327","Katerina<U+0092>s Caf<e9>",8.57,2014-01-09,2014-01-09 21:18:00,1310,"21","L8012"
"1328","Katerina<U+0092>s Caf<e9>",9.72,2014-01-18,2014-01-18 20:13:00,3853,"20","L1485"
"1329","Katerina<U+0092>s Caf<e9>",9.78,2014-01-11,2014-01-11 20:13:00,9405,"20","L3259"
"1330","Katerina<U+0092>s Caf<e9>",10.03,2014-01-14,2014-01-14 13:22:00,6895,"13","L3366"
"1331","Katerina<U+0092>s Caf<e9>",10.07,2014-01-07,2014-01-07 20:11:00,2142,"20","L9637"
"1332","Katerina<U+0092>s Caf<e9>",10.42,2014-01-09,2014-01-09 13:35:00,3853,"13","L1485"
"1333","Katerina<U+0092>s Caf<e9>",10.72,2014-01-06,2014-01-06 21:03:00,9617,"21",NA
"1334","Katerina<U+0092>s Caf<e9>",10.84,2014-01-16,NA,NA,NA,"L3259"
"1335","Katerina<U+0092>s Caf<e9>",10.9,2014-01-07,2014-01-07 14:07:00,4434,"14","L2169"
"1336","Katerina<U+0092>s Caf<e9>",10.93,2014-01-16,2014-01-16 19:39:00,7889,"19","L6119"
"1337","Katerina<U+0092>s Caf<e9>",11.08,2014-01-16,2014-01-16 13:17:00,9683,"13","L7291"
"1338","Katerina<U+0092>s Caf<e9>",11.19,2014-01-18,2014-01-18 19:46:00,8202,"19",NA
"1339","Katerina<U+0092>s Caf<e9>",11.26,2014-01-14,NA,NA,NA,"L9018"
"1340","Katerina<U+0092>s Caf<e9>",11.36,2014-01-13,NA,NA,NA,"L8012"
"1341","Katerina<U+0092>s Caf<e9>",11.45,2014-01-15,2014-01-15 20:05:00,9617,"20","L5553"
"1342","Katerina<U+0092>s Caf<e9>",11.81,2014-01-12,2014-01-12 19:21:00,7253,"19","L1682"
"1343","Katerina<U+0092>s Caf<e9>",11.89,2014-01-14,2014-01-14 20:34:00,3492,"20","L7814"
"1344","Katerina<U+0092>s Caf<e9>",12.12,2014-01-15,2014-01-15 14:00:00,1310,"14","L8012"
"1345","Katerina<U+0092>s Caf<e9>",12.25,2014-01-19,NA,NA,NA,"L9362"
"1346","Katerina<U+0092>s Caf<e9>",12.32,2014-01-06,2014-01-06 20:08:00,1874,"20","L4424"
"1347","Katerina<U+0092>s Caf<e9>",12.55,2014-01-11,2014-01-11 19:50:00,7889,"19","L6119"
"1348","Katerina<U+0092>s Caf<e9>",12.64,2014-01-12,2014-01-12 19:18:00,7889,"19","L6119"
"1349","Katerina<U+0092>s Caf<e9>",12.65,2014-01-14,2014-01-14 20:26:00,1874,"20","L4424"
"1350","Katerina<U+0092>s Caf<e9>",12.78,2014-01-19,2014-01-19 14:01:00,1310,"14",NA
"1351","Katerina<U+0092>s Caf<e9>",13.11,2014-01-17,2014-01-17 13:48:00,1321,"13","L4149"
"1352","Katerina<U+0092>s Caf<e9>",13.59,2014-01-06,2014-01-06 13:50:00,1874,"13","L4424"
"1353","Katerina<U+0092>s Caf<e9>",13.68,2014-01-06,2014-01-06 12:56:00,8332,"12",NA
"1354","Katerina<U+0092>s Caf<e9>",13.68,2014-01-16,NA,NA,NA,"L6110"
"1355","Katerina<U+0092>s Caf<e9>",13.77,2014-01-15,2014-01-15 21:05:00,7253,"21","L1682"
"1356","Katerina<U+0092>s Caf<e9>",13.78,2014-01-09,NA,NA,NA,"L4034"
"1357","Katerina<U+0092>s Caf<e9>",13.83,2014-01-08,2014-01-08 20:00:00,8411,"20","L6110"
"1358","Katerina<U+0092>s Caf<e9>",13.91,2014-01-16,2014-01-16 20:23:00,9617,"20","L5553"
"1359","Katerina<U+0092>s Caf<e9>",14.22,2014-01-18,NA,NA,NA,"L2459"
"1360","Katerina<U+0092>s Caf<e9>",14.34,2014-01-16,NA,NA,NA,"L9362"
"1361","Katerina<U+0092>s Caf<e9>",14.75,2014-01-07,NA,NA,NA,"L6119"
"1362","Katerina<U+0092>s Caf<e9>",14.93,2014-01-17,NA,NA,NA,"L8328"
"1363","Katerina<U+0092>s Caf<e9>",15.37,2014-01-12,2014-01-12 20:12:00,9405,"20","L3259"
"1364","Katerina<U+0092>s Caf<e9>",15.46,2014-01-14,NA,NA,NA,"L9362"
"1365","Katerina<U+0092>s Caf<e9>",15.52,2014-01-06,2014-01-06 20:33:00,5921,"20","L3295"
"1366","Katerina<U+0092>s Caf<e9>",15.72,2014-01-11,2014-01-11 19:52:00,8411,"19",NA
"1367","Katerina<U+0092>s Caf<e9>",15.76,2014-01-10,2014-01-10 20:08:00,9405,"20","L3259"
"1368","Katerina<U+0092>s Caf<e9>",15.82,2014-01-13,NA,NA,NA,"L6119"
"1369","Katerina<U+0092>s Caf<e9>",16.34,2014-01-12,2014-01-12 20:17:00,8411,"20","L6110"
"1370","Katerina<U+0092>s Caf<e9>",16.48,2014-01-18,2014-01-18 19:47:00,4948,"19",NA
"1371","Katerina<U+0092>s Caf<e9>",16.93,2014-01-08,2014-01-08 20:35:00,8202,"20","L2343"
"1372","Katerina<U+0092>s Caf<e9>",16.98,2014-01-09,2014-01-09 13:23:00,7792,"13","L5756"
"1373","Katerina<U+0092>s Caf<e9>",17.02,2014-01-09,2014-01-09 13:03:00,7253,"13","L1682"
"1374","Katerina<U+0092>s Caf<e9>",17.21,2014-01-13,2014-01-13 13:36:00,9405,"13",NA
"1375","Katerina<U+0092>s Caf<e9>",17.26,2014-01-07,2014-01-07 20:33:00,9617,"20","L5553"
"1376","Katerina<U+0092>s Caf<e9>",17.36,2014-01-12,2014-01-12 19:47:00,3492,"19",NA
"1377","Katerina<U+0092>s Caf<e9>",17.37,2014-01-18,2014-01-18 20:01:00,9405,"20",NA
"1378","Katerina<U+0092>s Caf<e9>",17.6,2014-01-11,NA,NA,NA,"L4424"
"1379","Katerina<U+0092>s Caf<e9>",17.92,2014-01-06,2014-01-06 20:29:00,9405,"20","L3259"
"1380","Katerina<U+0092>s Caf<e9>",18.35,2014-01-07,2014-01-07 21:19:00,1310,"21","L8012"
"1381","Katerina<U+0092>s Caf<e9>",18.35,2014-01-14,2014-01-14 21:10:00,9617,"21","L5553"
"1382","Katerina<U+0092>s Caf<e9>",18.56,2014-01-06,2014-01-06 13:46:00,6899,"13","L6267"
"1383","Katerina<U+0092>s Caf<e9>",18.79,2014-01-16,2014-01-16 20:09:00,8129,"20","L8328"
"1384","Katerina<U+0092>s Caf<e9>",19.02,2014-01-09,2014-01-09 20:08:00,3492,"20","L7814"
"1385","Katerina<U+0092>s Caf<e9>",19.07,2014-01-07,NA,NA,NA,"L5756"
"1386","Katerina<U+0092>s Caf<e9>",19.09,2014-01-17,2014-01-17 20:20:00,7253,"20","L1682"
"1387","Katerina<U+0092>s Caf<e9>",19.12,2014-01-08,NA,NA,NA,"L1682"
"1388","Katerina<U+0092>s Caf<e9>",19.3,2014-01-18,2014-01-18 13:34:00,3484,"13","L2490"
"1389","Katerina<U+0092>s Caf<e9>",19.31,2014-01-18,2014-01-18 20:09:00,7354,"20","L9254"
"1390","Katerina<U+0092>s Caf<e9>",19.44,2014-01-16,2014-01-16 20:36:00,2142,"20","L9637"
"1391","Katerina<U+0092>s Caf<e9>",19.49,2014-01-07,2014-01-07 20:09:00,7253,"20","L1682"
"1392","Katerina<U+0092>s Caf<e9>",19.53,2014-01-07,2014-01-07 20:32:00,5921,"20","L3295"
"1393","Katerina<U+0092>s Caf<e9>",19.57,2014-01-10,2014-01-10 19:50:00,8129,"19",NA
"1394","Katerina<U+0092>s Caf<e9>",19.65,2014-01-06,2014-01-06 14:17:00,6901,"14","L9363"
"1395","Katerina<U+0092>s Caf<e9>",20.71,2014-01-11,2014-01-11 19:32:00,6691,"19","L6267"
"1396","Katerina<U+0092>s Caf<e9>",20.95,2014-01-14,2014-01-14 13:32:00,7354,"13","L9254"
"1397","Katerina<U+0092>s Caf<e9>",21.01,2014-01-17,2014-01-17 13:42:00,3547,"13","L9362"
"1398","Katerina<U+0092>s Caf<e9>",21.16,2014-01-17,NA,NA,NA,"L9018"
"1399","Katerina<U+0092>s Caf<e9>",21.22,2014-01-10,2014-01-10 13:38:00,2418,"13","L9018"
"1400","Katerina<U+0092>s Caf<e9>",21.22,2014-01-17,2014-01-17 20:07:00,1310,"20","L8012"
"1401","Katerina<U+0092>s Caf<e9>",21.28,2014-01-10,2014-01-10 20:42:00,5407,"20","L4034"
"1402","Katerina<U+0092>s Caf<e9>",21.61,2014-01-15,NA,NA,NA,"L2343"
"1403","Katerina<U+0092>s Caf<e9>",21.63,2014-01-18,2014-01-18 19:17:00,8129,"19",NA
"1404","Katerina<U+0092>s Caf<e9>",21.66,2014-01-06,2014-01-06 20:19:00,2418,"20",NA
"1405","Katerina<U+0092>s Caf<e9>",21.89,2014-01-10,2014-01-10 19:56:00,5921,"19","L3295"
"1406","Katerina<U+0092>s Caf<e9>",22.18,2014-01-17,2014-01-17 19:24:00,3492,"19","L7814"
"1407","Katerina<U+0092>s Caf<e9>",22.24,2014-01-13,2014-01-13 20:47:00,7253,"20",NA
"1408","Katerina<U+0092>s Caf<e9>",22.27,2014-01-07,2014-01-07 13:33:00,7889,"13","L6119"
"1409","Katerina<U+0092>s Caf<e9>",22.74,2014-01-18,2014-01-18 19:31:00,1874,"19","L4424"
"1410","Katerina<U+0092>s Caf<e9>",22.94,2014-01-08,2014-01-08 14:06:00,7108,"14",NA
"1411","Katerina<U+0092>s Caf<e9>",23.45,2014-01-11,2014-01-11 13:50:00,1321,"13","L4149"
"1412","Katerina<U+0092>s Caf<e9>",23.63,2014-01-06,2014-01-06 20:07:00,7253,"20","L1682"
"1413","Katerina<U+0092>s Caf<e9>",24.14,2014-01-18,2014-01-18 14:06:00,7819,"14",NA
"1414","Katerina<U+0092>s Caf<e9>",24.15,2014-01-15,2014-01-15 13:13:00,7792,"13","L5756"
"1415","Katerina<U+0092>s Caf<e9>",24.26,2014-01-13,2014-01-13 13:48:00,3492,"13","L7814"
"1416","Katerina<U+0092>s Caf<e9>",24.33,2014-01-10,2014-01-10 13:47:00,2142,"13","L9637"
"1417","Katerina<U+0092>s Caf<e9>",25.02,2014-01-07,NA,NA,NA,"L2343"
"1418","Katerina<U+0092>s Caf<e9>",25.08,2014-01-15,2014-01-15 19:59:00,8129,"19",NA
"1419","Katerina<U+0092>s Caf<e9>",25.36,2014-01-10,2014-01-10 13:36:00,7354,"13","L9254"
"1420","Katerina<U+0092>s Caf<e9>",25.4,2014-01-14,2014-01-14 20:50:00,8411,"20","L6110"
"1421","Katerina<U+0092>s Caf<e9>",25.54,2014-01-07,2014-01-07 20:33:00,6691,"20","L6267"
"1422","Katerina<U+0092>s Caf<e9>",25.62,2014-01-10,2014-01-10 13:47:00,6895,"13","L3366"
"1423","Katerina<U+0092>s Caf<e9>",25.76,2014-01-11,2014-01-11 20:00:00,4948,"20","L9406"
"1424","Katerina<U+0092>s Caf<e9>",25.85,2014-01-09,2014-01-09 13:27:00,8156,"13","L5224"
"1425","Katerina<U+0092>s Caf<e9>",26,2014-01-09,NA,NA,NA,"L5553"
"1426","Katerina<U+0092>s Caf<e9>",26.02,2014-01-11,2014-01-11 14:17:00,2142,"14","L9637"
"1427","Katerina<U+0092>s Caf<e9>",26.1,2014-01-06,2014-01-06 20:59:00,3492,"20","L7814"
"1428","Katerina<U+0092>s Caf<e9>",26.15,2014-01-13,2014-01-13 13:34:00,6899,"13","L6267"
"1429","Katerina<U+0092>s Caf<e9>",26.45,2014-01-08,2014-01-08 13:41:00,2142,"13","L9637"
"1430","Katerina<U+0092>s Caf<e9>",26.46,2014-01-06,2014-01-06 19:08:00,8129,"19","L8328"
"1431","Katerina<U+0092>s Caf<e9>",26.51,2014-01-06,2014-01-06 21:12:00,4948,"21","L9406"
"1432","Katerina<U+0092>s Caf<e9>",26.6,2014-01-09,2014-01-09 19:30:00,5921,"19","L9406"
"1433","Katerina<U+0092>s Caf<e9>",26.6,2014-01-09,2014-01-09 19:30:00,5921,"19","L3295"
"1434","Katerina<U+0092>s Caf<e9>",26.6,2014-01-09,2014-01-09 20:06:00,4948,"20","L9406"
"1435","Katerina<U+0092>s Caf<e9>",26.6,2014-01-09,2014-01-09 20:06:00,4948,"20","L3295"
"1436","Katerina<U+0092>s Caf<e9>",26.61,2014-01-14,NA,NA,NA,"L2343"
"1437","Katerina<U+0092>s Caf<e9>",26.76,2014-01-19,2014-01-19 13:53:00,4434,"13","L2169"
"1438","Katerina<U+0092>s Caf<e9>",27.05,2014-01-08,2014-01-08 13:47:00,1877,"13",NA
"1439","Katerina<U+0092>s Caf<e9>",27.09,2014-01-12,NA,NA,NA,"L4424"
"1440","Katerina<U+0092>s Caf<e9>",27.46,2014-01-11,NA,NA,NA,"L7814"
"1441","Katerina<U+0092>s Caf<e9>",27.48,2014-01-15,2014-01-15 21:21:00,3547,"21","L9362"
"1442","Katerina<U+0092>s Caf<e9>",27.49,2014-01-17,2014-01-17 21:06:00,9405,"21","L3259"
"1443","Katerina<U+0092>s Caf<e9>",27.59,2014-01-13,2014-01-13 21:00:00,1874,"21","L4424"
"1444","Katerina<U+0092>s Caf<e9>",27.67,2014-01-14,2014-01-14 20:15:00,8129,"20",NA
"1445","Katerina<U+0092>s Caf<e9>",27.82,2014-01-16,2014-01-16 13:19:00,7688,"13","L4164"
"1446","Katerina<U+0092>s Caf<e9>",27.87,2014-01-08,2014-01-08 21:09:00,1874,"21","L4424"
"1447","Katerina<U+0092>s Caf<e9>",28,2014-01-06,2014-01-06 20:30:00,6691,"20","L6267"
"1448","Katerina<U+0092>s Caf<e9>",28.05,2014-01-14,NA,NA,NA,"L6267"
"1449","Katerina<U+0092>s Caf<e9>",28.56,2014-01-15,NA,NA,NA,"L9018"
"1450","Katerina<U+0092>s Caf<e9>",28.86,2014-01-08,2014-01-08 21:02:00,4948,"21",NA
"1451","Katerina<U+0092>s Caf<e9>",29.1,2014-01-11,2014-01-11 13:32:00,6895,"13","L3366"
"1452","Katerina<U+0092>s Caf<e9>",29.1,2014-01-14,2014-01-14 13:34:00,4795,"13","L8566"
"1453","Katerina<U+0092>s Caf<e9>",29.12,2014-01-14,2014-01-14 13:14:00,8156,"13","L5224"
"1454","Katerina<U+0092>s Caf<e9>",29.17,2014-01-11,NA,NA,NA,"L1682"
"1455","Katerina<U+0092>s Caf<e9>",29.26,2014-01-08,2014-01-08 13:19:00,7792,"13","L5756"
"1456","Katerina<U+0092>s Caf<e9>",29.3,2014-01-16,NA,NA,NA,"L4034"
"1457","Katerina<U+0092>s Caf<e9>",29.33,2014-01-15,2014-01-15 20:17:00,8411,"20","L6110"
"1458","Katerina<U+0092>s Caf<e9>",29.55,2014-01-13,2014-01-13 13:52:00,3547,"13","L9362"
"1459","Katerina<U+0092>s Caf<e9>",29.66,2014-01-15,2014-01-15 20:29:00,2418,"20","L9018"
"1460","Katerina<U+0092>s Caf<e9>",29.82,2014-01-09,2014-01-09 20:22:00,8202,"20","L2343"
"1461","Katerina<U+0092>s Caf<e9>",29.83,2014-01-13,NA,NA,NA,"L9362"
"1462","Katerina<U+0092>s Caf<e9>",29.84,2014-01-15,2014-01-15 20:00:00,2142,"20",NA
"1463","Katerina<U+0092>s Caf<e9>",30.56,2014-01-16,2014-01-16 20:39:00,8202,"20","L2343"
"1464","Katerina<U+0092>s Caf<e9>",30.69,2014-01-09,2014-01-09 20:38:00,2418,"20",NA
"1465","Katerina<U+0092>s Caf<e9>",30.72,2014-01-17,NA,NA,NA,"L9406"
"1466","Katerina<U+0092>s Caf<e9>",30.84,2014-01-13,2014-01-13 19:59:00,6691,"19",NA
"1467","Katerina<U+0092>s Caf<e9>",30.84,2014-01-16,2014-01-16 20:28:00,9405,"20",NA
"1468","Katerina<U+0092>s Caf<e9>",30.97,2014-01-09,NA,NA,NA,"L6267"
"1469","Katerina<U+0092>s Caf<e9>",31.41,2014-01-07,NA,NA,NA,"L2490"
"1470","Katerina<U+0092>s Caf<e9>",31.59,2014-01-08,2014-01-08 20:08:00,1310,"20","L8012"
"1471","Katerina<U+0092>s Caf<e9>",31.6,2014-01-07,2014-01-07 20:18:00,8411,"20","L6110"
"1472","Katerina<U+0092>s Caf<e9>",31.69,2014-01-14,2014-01-14 13:43:00,6691,"13","L6267"
"1473","Katerina<U+0092>s Caf<e9>",31.8,2014-01-14,NA,NA,NA,"L6119"
"1474","Katerina<U+0092>s Caf<e9>",31.94,2014-01-14,2014-01-14 20:19:00,5407,"20","L4034"
"1475","Katerina<U+0092>s Caf<e9>",32.13,2014-01-17,NA,NA,NA,"L6119"
"1476","Katerina<U+0092>s Caf<e9>",32.64,2014-01-06,2014-01-06 13:50:00,9617,"13","L5553"
"1477","Katerina<U+0092>s Caf<e9>",32.68,2014-01-18,2014-01-18 19:56:00,2418,"19","L9018"
"1478","Katerina<U+0092>s Caf<e9>",32.83,2014-01-07,2014-01-07 20:47:00,3492,"20","L7814"
"1479","Katerina<U+0092>s Caf<e9>",32.83,2014-01-08,NA,NA,NA,"L3295"
"1480","Katerina<U+0092>s Caf<e9>",33.11,2014-01-13,2014-01-13 21:16:00,9405,"21","L3259"
"1481","Katerina<U+0092>s Caf<e9>",33.18,2014-01-11,2014-01-11 19:31:00,2142,"19","L9637"
"1482","Katerina<U+0092>s Caf<e9>",33.29,2014-01-07,2014-01-07 21:01:00,9405,"21","L3259"
"1483","Katerina<U+0092>s Caf<e9>",33.31,2014-01-08,2014-01-08 20:27:00,2142,"20","L9637"
"1484","Katerina<U+0092>s Caf<e9>",33.41,2014-01-18,2014-01-18 19:32:00,4434,"19","L2169"
"1485","Katerina<U+0092>s Caf<e9>",33.54,2014-01-06,2014-01-06 13:28:00,8411,"13","L6110"
"1486","Katerina<U+0092>s Caf<e9>",33.54,2014-01-14,2014-01-14 13:58:00,7819,"13","L5259"
"1487","Katerina<U+0092>s Caf<e9>",33.57,2014-01-13,NA,NA,NA,"L4034"
"1488","Katerina<U+0092>s Caf<e9>",33.63,2014-01-18,2014-01-18 19:54:00,1310,"19","L8012"
"1489","Katerina<U+0092>s Caf<e9>",33.73,2014-01-17,2014-01-17 21:05:00,5407,"21","L4034"
"1490","Katerina<U+0092>s Caf<e9>",33.79,2014-01-19,2014-01-19 20:05:00,1874,"20","L4424"
"1491","Katerina<U+0092>s Caf<e9>",34.02,2014-01-16,2014-01-16 13:27:00,3484,"13","L2490"
"1492","Katerina<U+0092>s Caf<e9>",34.03,2014-01-19,2014-01-19 19:53:00,7889,"19","L6119"
"1493","Katerina<U+0092>s Caf<e9>",34.1,2014-01-12,NA,NA,NA,"L9362"
"1494","Katerina<U+0092>s Caf<e9>",34.25,2014-01-08,2014-01-08 19:32:00,5407,"19","L4034"
"1495","Katerina<U+0092>s Caf<e9>",34.34,2014-01-16,2014-01-16 19:47:00,3547,"19",NA
"1496","Katerina<U+0092>s Caf<e9>",34.45,2014-01-14,2014-01-14 13:21:00,7792,"13",NA
